country_iso3,indicator,year,value
AFE,SL.UEM.TOTL.ZS,2024,7.7727048111679
AFE,SL.UEM.TOTL.ZS,2023,7.80641078366466
AFE,SL.UEM.TOTL.ZS,2022,7.98520225155097
AFE,SL.UEM.TOTL.ZS,2021,8.57738499231761
AFE,SL.UEM.TOTL.ZS,2020,8.19139491127414
AFE,SL.UEM.TOTL.ZS,2019,7.58441879909928
AFE,SL.UEM.TOTL.ZS,2018,7.3605131044333
AFE,SL.UEM.TOTL.ZS,2017,7.34633063442169
AFE,SL.UEM.TOTL.ZS,2016,7.19466599460041
AFE,SL.UEM.TOTL.ZS,2015,7.03635682492423
AFE,SL.UEM.TOTL.ZS,2014,6.94701073401333
AFE,SL.UEM.TOTL.ZS,2013,6.98673270309414
AFE,SL.UEM.TOTL.ZS,2012,7.18160807948002
AFE,SL.UEM.TOTL.ZS,2011,7.42793993618157
AFE,SL.UEM.TOTL.ZS,2010,7.40306130661224
AFE,SL.UEM.TOTL.ZS,2009,7.15588066169117
AFE,SL.UEM.TOTL.ZS,2008,7.07670978821918
AFE,SL.UEM.TOTL.ZS,2007,7.10223115357479
AFE,SL.UEM.TOTL.ZS,2006,7.15895834527989
AFE,SL.UEM.TOTL.ZS,2005,7.21879262795258
AFE,SL.UEM.TOTL.ZS,2004,7.39564818381754
AFE,SL.UEM.TOTL.ZS,2003,7.58688283691332
AFE,SL.UEM.TOTL.ZS,2002,7.63233006754872
AFE,SL.UEM.TOTL.ZS,2001,7.67695520899306
AFE,SL.UEM.TOTL.ZS,2000,7.78831690275509
AFE,SL.UEM.TOTL.ZS,1999,7.84987781203905
AFE,SL.UEM.TOTL.ZS,1998,7.81273363600731
AFE,SL.UEM.TOTL.ZS,1997,7.78365441542562
AFE,SL.UEM.TOTL.ZS,1996,7.8239078932856
AFE,SL.UEM.TOTL.ZS,1995,7.90844555546911
AFE,SL.UEM.TOTL.ZS,1994,8.13829095077232
AFE,SL.UEM.TOTL.ZS,1993,8.26632715332635
AFE,SL.UEM.TOTL.ZS,1992,8.27072384795289
AFE,SL.UEM.TOTL.ZS,1991,8.17962867204006
AFE,SL.UEM.TOTL.ZS,1990,
AFE,SL.UEM.TOTL.ZS,1989,
AFE,SL.UEM.TOTL.ZS,1988,
AFE,SL.UEM.TOTL.ZS,1987,
AFE,SL.UEM.TOTL.ZS,1986,
AFE,SL.UEM.TOTL.ZS,1985,
AFE,SL.UEM.TOTL.ZS,1984,
AFE,SL.UEM.TOTL.ZS,1983,
AFE,SL.UEM.TOTL.ZS,1982,
AFE,SL.UEM.TOTL.ZS,1981,
AFE,SL.UEM.TOTL.ZS,1980,
AFE,SL.UEM.TOTL.ZS,1979,
AFE,SL.UEM.TOTL.ZS,1978,
